objective	family	representation	method	target_offset	target	sigma	metric	mean	std	n	status
jepa	physics	pooled	ridge	16	buoyancy_laplacian_magnitude		test_r2	0.9465012643354352		1	ok
jepa	physics	pooled	ridge	16	buoyancy_laplacian_magnitude		test_pearson_r	0.9737721626332835		1	ok
jepa	physics	pooled	ridge	16	buoyancy_laplacian_magnitude		test_mse	24713.50634574816		1	ok
jepa	physics	pooled	ridge	16	buoyancy_laplacian_magnitude		test_log_mse	4.3929343673599375		1	ok
jepa	physics	pooled	ridge_plus_control	16	buoyancy_laplacian_magnitude		test_vrmse	0.22056505992088515		1	ok
jepa	physics	pooled	ridge_plus_control	16	buoyancy_laplacian_magnitude		test_r2	0.9513510543420963		1	ok
jepa	physics	pooled	ridge_plus_control	16	buoyancy_laplacian_magnitude		test_pearson_r	0.9761103179326025		1	ok
jepa	physics	pooled	ridge_plus_control	16	buoyancy_laplacian_magnitude		test_mse	22473.167118730635		1	ok
jepa	physics	pooled	ridge_plus_control	16	buoyancy_laplacian_magnitude		test_log_mse	4.351664281376072		1	ok
jepa	physics	pooled	selected	16	buoyancy_laplacian_magnitude		test_vrmse	0.15484035337735697		1	ok
jepa	physics	pooled	selected	16	buoyancy_laplacian_magnitude		test_r2	0.9760244649659752		1	ok
jepa	physics	pooled	selected	16	buoyancy_laplacian_magnitude		test_pearson_r	0.9881851741297741		1	ok
jepa	physics	pooled	selected	16	buoyancy_laplacian_magnitude		test_mse	11075.393275107575		1	ok
jepa	physics	pooled	selected	16	buoyancy_laplacian_magnitude		test_log_mse	4.0443591564911925		1	ok
jepa	physics	pooled	mlp	16	convective_flux		test_vrmse	0.2185021238114274		1	ok
jepa	physics	pooled	mlp	16	convective_flux		test_r2	0.9522568218898957		1	ok
jepa	physics	pooled	mlp	16	convective_flux		test_pearson_r	0.9758656359578229		1	ok
jepa	physics	pooled	mlp	16	convective_flux		test_mse	8.003932877356881e-07		1	ok
jepa	physics	pooled	mlp	16	convective_flux		test_log_mse	-6.096696562104261		1	ok
jepa	physics	pooled	ridge	16	convective_flux		test_vrmse	0.2571783725012259		1	ok
jepa	physics	pooled	ridge	16	convective_flux		test_r2	0.9338592847176207		1	ok
jepa	physics	pooled	ridge	16	convective_flux		test_pearson_r	0.9665084130592728		1	ok
