objective	family	representation	method	target_offset	target	sigma	metric	mean	std	n	status
mae	physics	pooled	mlp	16	convective_flux		test_vrmse	0.2157964676494674		1	ok
mae	physics	pooled	mlp	16	convective_flux		test_r2	0.9534318845500124		1	ok
mae	physics	pooled	mlp	16	convective_flux		test_pearson_r	0.9765245068395279		1	ok
mae	physics	pooled	mlp	16	convective_flux		test_mse	7.806938813899843e-07		1	ok
mae	physics	pooled	mlp	16	convective_flux		test_log_mse	-6.10751922436143		1	ok
mae	physics	pooled	ridge	16	convective_flux		test_vrmse	0.23274258525427044		1	ok
mae	physics	pooled	ridge	16	convective_flux		test_r2	0.9458308890091587		1	ok
mae	physics	pooled	ridge	16	convective_flux		test_pearson_r	0.9727391991929027		1	ok
mae	physics	pooled	ridge	16	convective_flux		test_mse	9.081212134577806e-07		1	ok
mae	physics	pooled	ridge	16	convective_flux		test_log_mse	-6.0418561792075325		1	ok
mae	physics	pooled	ridge_plus_control	16	convective_flux		test_vrmse	0.22623747224402735		1	ok
mae	physics	pooled	ridge_plus_control	16	convective_flux		test_r2	0.948816606152633		1	ok
mae	physics	pooled	ridge_plus_control	16	convective_flux		test_pearson_r	0.9742484885750577		1	ok
mae	physics	pooled	ridge_plus_control	16	convective_flux		test_mse	8.580669846587883e-07		1	ok
mae	physics	pooled	ridge_plus_control	16	convective_flux		test_log_mse	-6.066478807801454		1	ok
mae	physics	pooled	selected	16	convective_flux		test_vrmse	0.2157964676494674		1	ok
mae	physics	pooled	selected	16	convective_flux		test_r2	0.9534318845500124		1	ok
mae	physics	pooled	selected	16	convective_flux		test_pearson_r	0.9765245068395279		1	ok
mae	physics	pooled	selected	16	convective_flux		test_mse	7.806938813899843e-07		1	ok
mae	physics	pooled	selected	16	convective_flux		test_log_mse	-6.10751922436143		1	ok
mae	physics	pooled	mlp	16	enstrophy		test_vrmse	0.13734829971189974		1	ok
mae	physics	pooled	mlp	16	enstrophy		test_r2	0.9811354445662501		1	ok
mae	physics	pooled	mlp	16	enstrophy		test_pearson_r	0.9906508738558283		1	ok
mae	physics	pooled	mlp	16	enstrophy		test_mse	32.94257703873149		1	ok
mae	physics	pooled	mlp	16	enstrophy		test_log_mse	1.5177575702412442		1	ok
mae	physics	pooled	ridge	16	enstrophy		test_vrmse	0.1593349864903097		1	ok
mae	physics	pooled	ridge	16	enstrophy		test_r2	0.9746123620801328		1	ok
mae	physics	pooled	ridge	16	enstrophy		test_pearson_r	0.9872742168517452		1	ok
mae	physics	pooled	ridge	16	enstrophy		test_mse	44.33362985646577		1	ok
mae	physics	pooled	ridge	16	enstrophy		test_log_mse	1.6467332910127506		1	ok
mae	physics	pooled	ridge_plus_control	16	enstrophy		test_vrmse	0.1577807409768324		1	ok
mae	physics	pooled	ridge_plus_control	16	enstrophy		test_r2	0.9751052377768017		1	ok
mae	physics	pooled	ridge_plus_control	16	enstrophy		test_pearson_r	0.987526676222944		1	ok
mae	physics	pooled	ridge_plus_control	16	enstrophy		test_mse	43.47293660212141		1	ok
mae	physics	pooled	ridge_plus_control	16	enstrophy		test_log_mse	1.638218977826468		1	ok
mae	physics	pooled	selected	16	enstrophy		test_vrmse	0.13734829971189974		1	ok
mae	physics	pooled	selected	16	enstrophy		test_r2	0.9811354445662501		1	ok
mae	physics	pooled	selected	16	enstrophy		test_pearson_r	0.9906508738558283		1	ok
mae	physics	pooled	selected	16	enstrophy		test_mse	32.94257703873149		1	ok
mae	physics	pooled	selected	16	enstrophy		test_log_mse	1.5177575702412442		1	ok
mae	physics	pooled	mlp	16	pressure_gradient_magnitude		test_vrmse	0.07081345855536077		1	ok
mae	physics	pooled	mlp	16	pressure_gradient_magnitude		test_r2	0.9949854540874282		1	ok
mae	physics	pooled	mlp	16	pressure_gradient_magnitude		test_pearson_r	0.997517653142069		1	ok
mae	physics	pooled	mlp	16	pressure_gradient_magnitude		test_mse	0.000594243313401697		1	ok
mae	physics	pooled	mlp	16	pressure_gradient_magnitude		test_log_mse	-3.2260356963798977		1	ok
mae	physics	pooled	ridge	16	pressure_gradient_magnitude		test_vrmse	0.07604354091923081		1	ok
mae	physics	pooled	ridge	16	pressure_gradient_magnitude		test_r2	0.9942173798844652		1	ok
mae	physics	pooled	ridge	16	pressure_gradient_magnitude		test_pearson_r	0.9971368401888493		1	ok
mae	physics	pooled	ridge	16	pressure_gradient_magnitude		test_mse	0.0006852631120564024		1	ok
mae	physics	pooled	ridge	16	pressure_gradient_magnitude		test_log_mse	-3.1641426457713004		1	ok
mae	physics	pooled	ridge_plus_control	16	pressure_gradient_magnitude		test_vrmse	0.0750730352756509		1	ok
mae	physics	pooled	ridge_plus_control	16	pressure_gradient_magnitude		test_r2	0.9943640393745009		1	ok
mae	physics	pooled	ridge_plus_control	16	pressure_gradient_magnitude		test_pearson_r	0.9972032689599717		1	ok
mae	physics	pooled	ridge_plus_control	16	pressure_gradient_magnitude		test_mse	0.0006678833885839208		1	ok
mae	physics	pooled	ridge_plus_control	16	pressure_gradient_magnitude		test_log_mse	-3.175299358056533		1	ok
mae	physics	pooled	selected	16	pressure_gradient_magnitude		test_vrmse	0.07081345855536077		1	ok
mae	physics	pooled	selected	16	pressure_gradient_magnitude		test_r2	0.9949854540874282		1	ok
mae	physics	pooled	selected	16	pressure_gradient_magnitude		test_pearson_r	0.997517653142069		1	ok
mae	physics	pooled	selected	16	pressure_gradient_magnitude		test_mse	0.000594243313401697		1	ok
mae	physics	pooled	selected	16	pressure_gradient_magnitude		test_log_mse	-3.2260356963798977		1	ok
mae	physics	pooled	mlp	40	buoyancy_gradient_energy		test_vrmse	0.6087965673380404		1	ok
mae	physics	pooled	mlp	40	buoyancy_gradient_energy		test_r2	0.6293667395974187		1	ok
mae	physics	pooled	mlp	40	buoyancy_gradient_energy		test_pearson_r	0.7935623386740565		1	ok
mae	physics	pooled	mlp	40	buoyancy_gradient_energy		test_mse	1088.481664787668		1	ok
mae	physics	pooled	mlp	40	buoyancy_gradient_energy		test_log_mse	3.0368211178524405		1	ok
mae	physics	pooled	ridge	40	buoyancy_gradient_energy		test_vrmse	0.612790365041623		1	ok
mae	physics	pooled	ridge	40	buoyancy_gradient_energy		test_r2	0.6244879685121545		1	ok
mae	physics	pooled	ridge	40	buoyancy_gradient_energy		test_pearson_r	0.7904362668986697		1	ok
mae	physics	pooled	ridge	40	buoyancy_gradient_energy		test_mse	1102.8097174487764		1	ok
mae	physics	pooled	ridge	40	buoyancy_gradient_energy		test_log_mse	3.0425005842525503		1	ok
mae	physics	pooled	ridge_plus_control	40	buoyancy_gradient_energy		test_vrmse	0.2529621328289385		1	ok
mae	physics	pooled	ridge_plus_control	40	buoyancy_gradient_energy		test_r2	0.9360101593546345		1	ok
mae	physics	pooled	ridge_plus_control	40	buoyancy_gradient_energy		test_pearson_r	0.9677192406443058		1	ok
mae	physics	pooled	ridge_plus_control	40	buoyancy_gradient_energy		test_mse	187.9263836157322		1	ok
mae	physics	pooled	ridge_plus_control	40	buoyancy_gradient_energy		test_log_mse	2.273987756440897		1	ok
mae	physics	pooled	selected	40	buoyancy_gradient_energy		test_vrmse	0.6087965673380404		1	ok
mae	physics	pooled	selected	40	buoyancy_gradient_energy		test_r2	0.6293667395974187		1	ok
mae	physics	pooled	selected	40	buoyancy_gradient_energy		test_pearson_r	0.7935623386740565		1	ok
mae	physics	pooled	selected	40	buoyancy_gradient_energy		test_mse	1088.481664787668		1	ok
mae	physics	pooled	selected	40	buoyancy_gradient_energy		test_log_mse	3.0368211178524405		1	ok
mae	physics	pooled	mlp	40	buoyancy_laplacian_magnitude		test_vrmse	0.66573314928383		1	ok
mae	physics	pooled	mlp	40	buoyancy_laplacian_magnitude		test_r2	0.5567993739446337		1	ok
mae	physics	pooled	mlp	40	buoyancy_laplacian_magnitude		test_pearson_r	0.7462342146018829		1	ok
mae	physics	pooled	mlp	40	buoyancy_laplacian_magnitude		test_mse	194969.14868111594		1	ok
mae	physics	pooled	mlp	40	buoyancy_laplacian_magnitude		test_log_mse	5.289965895374989		1	ok
mae	physics	pooled	ridge	40	buoyancy_laplacian_magnitude		test_vrmse	0.6712375155909623		1	ok
mae	physics	pooled	ridge	40	buoyancy_laplacian_magnitude		test_r2	0.5494401976632726		1	ok
mae	physics	pooled	ridge	40	buoyancy_laplacian_magnitude		test_pearson_r	0.7414750655772921		1	ok
mae	physics	pooled	ridge	40	buoyancy_laplacian_magnitude		test_mse	198206.53655969715		1	ok
mae	physics	pooled	ridge	40	buoyancy_laplacian_magnitude		test_log_mse	5.297117972777899		1	ok
mae	physics	pooled	ridge_plus_control	40	buoyancy_laplacian_magnitude		test_vrmse	0.25739153840197226		1	ok
mae	physics	pooled	ridge_plus_control	40	buoyancy_laplacian_magnitude		test_r2	0.933749595959066		1	ok
mae	physics	pooled	ridge_plus_control	40	buoyancy_laplacian_magnitude		test_pearson_r	0.9665210527716881		1	ok
mae	physics	pooled	ridge_plus_control	40	buoyancy_laplacian_magnitude		test_mse	29144.329038080483		1	ok
mae	physics	pooled	ridge_plus_control	40	buoyancy_laplacian_magnitude		test_log_mse	4.464554061425461		1	ok
mae	physics	pooled	selected	40	buoyancy_laplacian_magnitude		test_vrmse	0.66573314928383		1	ok
mae	physics	pooled	selected	40	buoyancy_laplacian_magnitude		test_r2	0.5567993739446337		1	ok
mae	physics	pooled	selected	40	buoyancy_laplacian_magnitude		test_pearson_r	0.7462342146018829		1	ok
mae	physics	pooled	selected	40	buoyancy_laplacian_magnitude		test_mse	194969.14868111594		1	ok
mae	physics	pooled	selected	40	buoyancy_laplacian_magnitude		test_log_mse	5.289965895374989		1	ok
mae	physics	pooled	mlp	40	convective_flux		test_vrmse	0.37505592808316607		1	ok
mae	physics	pooled	mlp	40	convective_flux		test_r2	0.8593330508096749		1	ok
mae	physics	pooled	mlp	40	convective_flux		test_pearson_r	0.9273500098669324		1	ok
mae	physics	pooled	mlp	40	convective_flux		test_mse	2.4191471611520654e-06		1	ok
mae	physics	pooled	mlp	40	convective_flux		test_log_mse	-5.616337711905862		1	ok
mae	physics	pooled	ridge	40	convective_flux		test_vrmse	0.39073690751929724		1	ok
mae	physics	pooled	ridge	40	convective_flux		test_r2	0.8473246691022562		1	ok
mae	physics	pooled	ridge	40	convective_flux		test_pearson_r	0.9209795695174539		1	ok
mae	physics	pooled	ridge	40	convective_flux		test_mse	2.625663636306632e-06		1	ok
mae	physics	pooled	ridge	40	convective_flux		test_log_mse	-5.58076091048282		1	ok
mae	physics	pooled	ridge_plus_control	40	convective_flux		test_vrmse	0.2904016157312292		1	ok
mae	physics	pooled	ridge_plus_control	40	convective_flux		test_r2	0.9156669015806915		1	ok
mae	physics	pooled	ridge_plus_control	40	convective_flux		test_pearson_r	0.9573456477254819		1	ok
mae	physics	pooled	ridge_plus_control	40	convective_flux		test_mse	1.4503348285189068e-06		1	ok
mae	physics	pooled	ridge_plus_control	40	convective_flux		test_log_mse	-5.838531723701934		1	ok
mae	physics	pooled	selected	40	convective_flux		test_vrmse	0.37505592808316607		1	ok
mae	physics	pooled	selected	40	convective_flux		test_r2	0.8593330508096749		1	ok
mae	physics	pooled	selected	40	convective_flux		test_pearson_r	0.9273500098669324		1	ok
mae	physics	pooled	selected	40	convective_flux		test_mse	2.4191471611520654e-06		1	ok
mae	physics	pooled	selected	40	convective_flux		test_log_mse	-5.616337711905862		1	ok
mae	physics	pooled	mlp	40	enstrophy		test_vrmse	0.2280011412939805		1	ok
mae	physics	pooled	mlp	40	enstrophy		test_r2	0.9480154795686423		1	ok
mae	physics	pooled	mlp	40	enstrophy		test_pearson_r	0.9737208543416693		1	ok
mae	physics	pooled	mlp	40	enstrophy		test_mse	106.79679775499501		1	ok
mae	physics	pooled	mlp	40	enstrophy		test_log_mse	2.0285582307994185		1	ok
mae	physics	pooled	ridge	40	enstrophy		test_vrmse	0.24188092042896037		1	ok
mae	physics	pooled	ridge	40	enstrophy		test_r2	0.9414936203324389		1	ok
mae	physics	pooled	ridge	40	enstrophy		test_pearson_r	0.970387239765201		1	ok
mae	physics	pooled	ridge	40	enstrophy		test_mse	120.19528015044318		1	ok
mae	physics	pooled	ridge	40	enstrophy		test_log_mse	2.0798874140488883		1	ok
mae	physics	pooled	ridge_plus_control	40	enstrophy		test_vrmse	0.18020185000413408		1	ok
mae	physics	pooled	ridge_plus_control	40	enstrophy		test_r2	0.9675272932550876		1	ok
mae	physics	pooled	ridge_plus_control	40	enstrophy		test_pearson_r	0.983716944313574		1	ok
mae	physics	pooled	ridge_plus_control	40	enstrophy		test_mse	66.71180316788592		1	ok
mae	physics	pooled	ridge_plus_control	40	enstrophy		test_log_mse	1.824202679451554		1	ok
mae	physics	pooled	selected	40	enstrophy		test_vrmse	0.2280011412939805		1	ok
mae	physics	pooled	selected	40	enstrophy		test_r2	0.9480154795686423		1	ok
mae	physics	pooled	selected	40	enstrophy		test_pearson_r	0.9737208543416693		1	ok
mae	physics	pooled	selected	40	enstrophy		test_mse	106.79679775499501		1	ok
mae	physics	pooled	selected	40	enstrophy		test_log_mse	2.0285582307994185		1	ok
mae	physics	pooled	mlp	40	pressure_gradient_magnitude		test_vrmse	0.10308911469772758		1	ok
mae	physics	pooled	mlp	40	pressure_gradient_magnitude		test_r2	0.9893726344308388		1	ok
mae	physics	pooled	mlp	40	pressure_gradient_magnitude		test_pearson_r	0.9947028399193468		1	ok
mae	physics	pooled	mlp	40	pressure_gradient_magnitude		test_mse	0.0015803479999900213		1	ok
mae	physics	pooled	mlp	40	pressure_gradient_magnitude		test_log_mse	-2.801247268846913		1	ok
mae	physics	pooled	ridge	40	pressure_gradient_magnitude		test_vrmse	0.11395344361444876		1	ok
mae	physics	pooled	ridge	40	pressure_gradient_magnitude		test_r2	0.9870146126884086		1	ok
mae	physics	pooled	ridge	40	pressure_gradient_magnitude		test_pearson_r	0.9935037889677317		1	ok
mae	physics	pooled	ridge	40	pressure_gradient_magnitude		test_mse	0.001930998866409453		1	ok
mae	physics	pooled	ridge	40	pressure_gradient_magnitude		test_log_mse	-2.71421798117258		1	ok
mae	physics	pooled	ridge_plus_control	40	pressure_gradient_magnitude		test_vrmse	0.10298546788737103		1	ok
mae	physics	pooled	ridge_plus_control	40	pressure_gradient_magnitude		test_r2	0.9893939934040192		1	ok
mae	physics	pooled	ridge_plus_control	40	pressure_gradient_magnitude		test_pearson_r	0.9946977962643536		1	ok
mae	physics	pooled	ridge_plus_control	40	pressure_gradient_magnitude		test_mse	0.0015771718026221994		1	ok
mae	physics	pooled	ridge_plus_control	40	pressure_gradient_magnitude		test_log_mse	-2.8021209960389943		1	ok
mae	physics	pooled	selected	40	pressure_gradient_magnitude		test_vrmse	0.10308911469772758		1	ok
mae	physics	pooled	selected	40	pressure_gradient_magnitude		test_r2	0.9893726344308388		1	ok
mae	physics	pooled	selected	40	pressure_gradient_magnitude		test_pearson_r	0.9947028399193468		1	ok
mae	physics	pooled	selected	40	pressure_gradient_magnitude		test_mse	0.0015803479999900213		1	ok
mae	physics	pooled	selected	40	pressure_gradient_magnitude		test_log_mse	-2.801247268846913		1	ok
mae	physics	token	mlp	0	buoyancy_gradient_energy		test_vrmse	0.1819096562269619		1	ok
mae	physics	token	mlp	0	buoyancy_gradient_energy		test_r2	0.9669088769713885		1	ok
mae	physics	token	mlp	0	buoyancy_gradient_energy		test_pearson_r	0.9838190414006046		1	ok
mae	physics	token	mlp	0	buoyancy_gradient_energy		test_mse	4936.754008524465		1	ok
mae	physics	token	mlp	0	buoyancy_gradient_energy		test_log_mse	3.693441487478385		1	ok
mae	physics	token	ridge	0	buoyancy_gradient_energy		test_vrmse	0.4084429874043197		1	ok
mae	physics	token	ridge	0	buoyancy_gradient_energy		test_r2	0.8331743260402347		1	ok
mae	physics	token	ridge	0	buoyancy_gradient_energy		test_pearson_r	0.9168235414811294		1	ok
mae	physics	token	ridge	0	buoyancy_gradient_energy		test_mse	24888.164536863263		1	ok
mae	physics	token	ridge	0	buoyancy_gradient_energy		test_log_mse	4.395992869252028		1	ok
mae	physics	token	selected	0	buoyancy_gradient_energy		test_vrmse	0.1819096562269619		1	ok
mae	physics	token	selected	0	buoyancy_gradient_energy		test_r2	0.9669088769713885		1	ok
mae	physics	token	selected	0	buoyancy_gradient_energy		test_pearson_r	0.9838190414006046		1	ok
mae	physics	token	selected	0	buoyancy_gradient_energy		test_mse	4936.754008524465		1	ok
mae	physics	token	selected	0	buoyancy_gradient_energy		test_log_mse	3.693441487478385		1	ok
mae	physics	token	mlp	0	buoyancy_laplacian_magnitude		test_vrmse	0.2919925576078423		1	ok
mae	physics	token	mlp	0	buoyancy_laplacian_magnitude		test_r2	0.9147403463016309		1	ok
mae	physics	token	mlp	0	buoyancy_laplacian_magnitude		test_pearson_r	0.9581837519908952		1	ok
mae	physics	token	mlp	0	buoyancy_laplacian_magnitude		test_mse	416220.47041233163		1	ok
mae	physics	token	mlp	0	buoyancy_laplacian_magnitude		test_log_mse	5.619323435723031		1	ok
mae	physics	token	ridge	0	buoyancy_laplacian_magnitude		test_vrmse	0.57623422567163		1	ok
mae	physics	token	ridge	0	buoyancy_laplacian_magnitude		test_r2	0.6679541171646171		1	ok
mae	physics	token	ridge	0	buoyancy_laplacian_magnitude		test_pearson_r	0.8173351690721561		1	ok
mae	physics	token	ridge	0	buoyancy_laplacian_magnitude		test_mse	1620981.1740633976		1	ok
mae	physics	token	ridge	0	buoyancy_laplacian_magnitude		test_log_mse	6.209777971018866		1	ok
mae	physics	token	selected	0	buoyancy_laplacian_magnitude		test_vrmse	0.2919925576078423		1	ok
mae	physics	token	selected	0	buoyancy_laplacian_magnitude		test_r2	0.9147403463016309		1	ok
mae	physics	token	selected	0	buoyancy_laplacian_magnitude		test_pearson_r	0.9581837519908952		1	ok
mae	physics	token	selected	0	buoyancy_laplacian_magnitude		test_mse	416220.47041233163		1	ok
mae	physics	token	selected	0	buoyancy_laplacian_magnitude		test_log_mse	5.619323435723031		1	ok
mae	physics	token	mlp	0	convective_flux		test_vrmse	0.04728162129497394		1	ok
mae	physics	token	mlp	0	convective_flux		test_r2	0.9977644482877187		1	ok
mae	physics	token	mlp	0	convective_flux		test_pearson_r	0.9988833001352666		1	ok
mae	physics	token	mlp	0	convective_flux		test_mse	1.1672737309391619e-05		1	ok
mae	physics	token	mlp	0	convective_flux		test_log_mse	-4.932827288002285		1	ok
mae	physics	token	ridge	0	convective_flux		test_vrmse	0.15456178786244087		1	ok
mae	physics	token	ridge	0	convective_flux		test_r2	0.9761106537327658		1	ok
mae	physics	token	ridge	0	convective_flux		test_pearson_r	0.9886353812231021		1	ok
mae	physics	token	ridge	0	convective_flux		test_mse	0.00012473612752440206		1	ok
mae	physics	token	ridge	0	convective_flux		test_log_mse	-3.904007742895831		1	ok
mae	physics	token	selected	0	convective_flux		test_vrmse	0.04728162129497394		1	ok
mae	physics	token	selected	0	convective_flux		test_r2	0.9977644482877187		1	ok
mae	physics	token	selected	0	convective_flux		test_pearson_r	0.9988833001352666		1	ok
mae	physics	token	selected	0	convective_flux		test_mse	1.1672737309391619e-05		1	ok
mae	physics	token	selected	0	convective_flux		test_log_mse	-4.932827288002285		1	ok
mae	physics	token	mlp	0	enstrophy		test_vrmse	0.21513139651591448		1	ok
mae	physics	token	mlp	0	enstrophy		test_r2	0.9537184822331124		1	ok
mae	physics	token	mlp	0	enstrophy		test_pearson_r	0.9777450820226468		1	ok
mae	physics	token	mlp	0	enstrophy		test_mse	3250.511017614786		1	ok
mae	physics	token	mlp	0	enstrophy		test_log_mse	3.511951642420168		1	ok
mae	physics	token	ridge	0	enstrophy		test_vrmse	0.7224670452808973		1	ok
mae	physics	token	ridge	0	enstrophy		test_r2	0.47804136848308987		1	ok
mae	physics	token	ridge	0	enstrophy		test_pearson_r	0.6952340307852783		1	ok
mae	physics	token	ridge	0	enstrophy		test_mse	36658.959436691555		1	ok
mae	physics	token	ridge	0	enstrophy		test_log_mse	4.564180133367152		1	ok
mae	physics	token	selected	0	enstrophy		test_vrmse	0.21513139651591448		1	ok
mae	physics	token	selected	0	enstrophy		test_r2	0.9537184822331124		1	ok
mae	physics	token	selected	0	enstrophy		test_pearson_r	0.9777450820226468		1	ok
mae	physics	token	selected	0	enstrophy		test_mse	3250.511017614786		1	ok
mae	physics	token	selected	0	enstrophy		test_log_mse	3.511951642420168		1	ok
mae	physics	token	mlp	0	pressure_gradient_magnitude		test_vrmse	0.19025278830871867		1	ok
mae	physics	token	mlp	0	pressure_gradient_magnitude		test_r2	0.9638038765407578		1	ok
mae	physics	token	mlp	0	pressure_gradient_magnitude		test_pearson_r	0.981841512012423		1	ok
mae	physics	token	mlp	0	pressure_gradient_magnitude		test_mse	0.008692633901368157		1	ok
mae	physics	token	mlp	0	pressure_gradient_magnitude		test_log_mse	-2.0608486107192032		1	ok
mae	physics	token	ridge	0	pressure_gradient_magnitude		test_vrmse	0.38155720911728397		1	ok
mae	physics	token	ridge	0	pressure_gradient_magnitude		test_r2	0.8544140961706292		1	ok
mae	physics	token	ridge	0	pressure_gradient_magnitude		test_pearson_r	0.9244102080010935		1	ok
mae	physics	token	ridge	0	pressure_gradient_magnitude		test_mse	0.03496299720088893		1	ok
mae	physics	token	ridge	0	pressure_gradient_magnitude		test_log_mse	-1.456391344572734		1	ok
mae	physics	token	selected	0	pressure_gradient_magnitude		test_vrmse	0.19025278830871867		1	ok
mae	physics	token	selected	0	pressure_gradient_magnitude		test_r2	0.9638038765407578		1	ok
mae	physics	token	selected	0	pressure_gradient_magnitude		test_pearson_r	0.981841512012423		1	ok
mae	physics	token	selected	0	pressure_gradient_magnitude		test_mse	0.008692633901368157		1	ok
mae	physics	token	selected	0	pressure_gradient_magnitude		test_log_mse	-2.0608486107192032		1	ok
mae	physics	token	mlp	16	buoyancy_gradient_energy		test_vrmse	0.3861937884007783		1	ok
mae	physics	token	mlp	16	buoyancy_gradient_energy		test_r2	0.8508543578006549		1	ok
mae	physics	token	mlp	16	buoyancy_gradient_energy		test_pearson_r	0.9230314189875513		1	ok
mae	physics	token	mlp	16	buoyancy_gradient_energy		test_mse	30612.70028831634		1	ok
mae	physics	token	mlp	16	buoyancy_gradient_energy		test_log_mse	4.485901639580742		1	ok
mae	physics	token	ridge	16	buoyancy_gradient_energy		test_vrmse	0.548274737966032		1	ok
mae	physics	token	ridge	16	buoyancy_gradient_energy		test_r2	0.699394811708279		1	ok
mae	physics	token	ridge	16	buoyancy_gradient_energy		test_pearson_r	0.8365115156065374		1	ok
mae	physics	token	ridge	16	buoyancy_gradient_energy		test_mse	61700.337995713584		1	ok
mae	physics	token	ridge	16	buoyancy_gradient_energy		test_log_mse	4.790287543113813		1	ok
mae	physics	token	selected	16	buoyancy_gradient_energy		test_vrmse	0.3861937884007783		1	ok
mae	physics	token	selected	16	buoyancy_gradient_energy		test_r2	0.8508543578006549		1	ok
mae	physics	token	selected	16	buoyancy_gradient_energy		test_pearson_r	0.9230314189875513		1	ok
mae	physics	token	selected	16	buoyancy_gradient_energy		test_mse	30612.70028831634		1	ok
mae	physics	token	selected	16	buoyancy_gradient_energy		test_log_mse	4.485901639580742		1	ok
mae	physics	token	mlp	16	buoyancy_laplacian_magnitude		test_vrmse	0.4067367692054514		1	ok
mae	physics	token	mlp	16	buoyancy_laplacian_magnitude		test_r2	0.8345652005763113		1	ok
mae	physics	token	mlp	16	buoyancy_laplacian_magnitude		test_pearson_r	0.9140295281463168		1	ok
mae	physics	token	mlp	16	buoyancy_laplacian_magnitude		test_mse	868693.8130067844		1	ok
mae	physics	token	mlp	16	buoyancy_laplacian_magnitude		test_log_mse	5.938866728400771		1	ok
mae	physics	token	ridge	16	buoyancy_laplacian_magnitude		test_vrmse	0.6250652988612367		1	ok
mae	physics	token	ridge	16	buoyancy_laplacian_magnitude		test_r2	0.6092933721595128		1	ok
mae	physics	token	ridge	16	buoyancy_laplacian_magnitude		test_pearson_r	0.7810848287498242		1	ok
mae	physics	token	ridge	16	buoyancy_laplacian_magnitude		test_mse	2051590.303177629		1	ok
mae	physics	token	ridge	16	buoyancy_laplacian_magnitude		test_log_mse	6.312090637709762		1	ok
mae	physics	token	selected	16	buoyancy_laplacian_magnitude		test_vrmse	0.4067367692054514		1	ok
mae	physics	token	selected	16	buoyancy_laplacian_magnitude		test_r2	0.8345652005763113		1	ok
mae	physics	token	selected	16	buoyancy_laplacian_magnitude		test_pearson_r	0.9140295281463168		1	ok
mae	physics	token	selected	16	buoyancy_laplacian_magnitude		test_mse	868693.8130067844		1	ok
mae	physics	token	selected	16	buoyancy_laplacian_magnitude		test_log_mse	5.938866728400771		1	ok
mae	physics	token	mlp	16	convective_flux		test_vrmse	0.526184371126947		1	ok
mae	physics	token	mlp	16	convective_flux		test_r2	0.7231300075817393		1	ok
mae	physics	token	mlp	16	convective_flux		test_pearson_r	0.8504083057497815		1	ok
mae	physics	token	mlp	16	convective_flux		test_mse	0.001630970931760475		1	ok
mae	physics	token	mlp	16	convective_flux		test_log_mse	-2.78755377917341		1	ok
mae	physics	token	ridge	16	convective_flux		test_vrmse	0.6068308703350078		1	ok
mae	physics	token	ridge	16	convective_flux		test_r2	0.631756294808457		1	ok
mae	physics	token	ridge	16	convective_flux		test_pearson_r	0.7993182237938896		1	ok
mae	physics	token	ridge	16	convective_flux		test_mse	0.0021692303081508263		1	ok
mae	physics	token	ridge	16	convective_flux		test_log_mse	-2.6636943362987684		1	ok
mae	physics	token	selected	16	convective_flux		test_vrmse	0.526184371126947		1	ok
mae	physics	token	selected	16	convective_flux		test_r2	0.7231300075817393		1	ok
mae	physics	token	selected	16	convective_flux		test_pearson_r	0.8504083057497815		1	ok
mae	physics	token	selected	16	convective_flux		test_mse	0.001630970931760475		1	ok
mae	physics	token	selected	16	convective_flux		test_log_mse	-2.78755377917341		1	ok
mae	physics	token	mlp	16	enstrophy		test_vrmse	0.7269427016116341		1	ok
mae	physics	token	mlp	16	enstrophy		test_r2	0.4715543085735787		1	ok
mae	physics	token	mlp	16	enstrophy		test_pearson_r	0.7116945908371358		1	ok
mae	physics	token	mlp	16	enstrophy		test_mse	25529.99206625086		1	ok
mae	physics	token	mlp	16	enstrophy		test_log_mse	4.407050679842087		1	ok
mae	physics	token	ridge	16	enstrophy		test_vrmse	0.7962233875046787		1	ok
mae	physics	token	ridge	16	enstrophy		test_r2	0.36602831719057427		1	ok
mae	physics	token	ridge	16	enstrophy		test_pearson_r	0.6107521482229363		1	ok
mae	physics	token	ridge	16	enstrophy		test_mse	30628.108611622432		1	ok
mae	physics	token	ridge	16	enstrophy		test_log_mse	4.486120178494535		1	ok
mae	physics	token	selected	16	enstrophy		test_vrmse	0.7269427016116341		1	ok
mae	physics	token	selected	16	enstrophy		test_r2	0.4715543085735787		1	ok
mae	physics	token	selected	16	enstrophy		test_pearson_r	0.7116945908371358		1	ok
mae	physics	token	selected	16	enstrophy		test_mse	25529.99206625086		1	ok
mae	physics	token	selected	16	enstrophy		test_log_mse	4.407050679842087		1	ok
mae	physics	token	mlp	16	pressure_gradient_magnitude		test_vrmse	0.655103893112202		1	ok
mae	physics	token	mlp	16	pressure_gradient_magnitude		test_r2	0.5708388892292366		1	ok
mae	physics	token	mlp	16	pressure_gradient_magnitude		test_pearson_r	0.7561697358475781		1	ok
mae	physics	token	mlp	16	pressure_gradient_magnitude		test_mse	0.11490037429527332		1	ok
mae	physics	token	mlp	16	pressure_gradient_magnitude		test_log_mse	-0.9396785565675282		1	ok
mae	physics	token	ridge	16	pressure_gradient_magnitude		test_vrmse	0.6792174993309641		1	ok
mae	physics	token	ridge	16	pressure_gradient_magnitude		test_r2	0.5386635886025919		1	ok
mae	physics	token	ridge	16	pressure_gradient_magnitude		test_pearson_r	0.7340025659711067		1	ok
